Config ID,Dataset,Window,K,Hidden,Layers,Ridge,Scaling,RMSE,MAE,MAPE,Time
0,DJI.xlsx,48,1,20,1,0.001,0.7,553.6273452400142,367.79377199279253,0.014643786293091756,0.019000768661499023
0,HSI.xlsx,48,1,20,1,0.001,0.7,364.7317118912604,269.93552172489143,0.010886774296136235,0.011358976364135742
0,KOSPI.xlsx,48,1,20,1,0.001,0.7,36.37214826728744,27.302324886256187,0.012754296893312844,0.014019012451171875
0,LSE.xlsx,48,1,20,1,0.001,0.7,116.61114235174536,80.9303692371922,0.013376901236434056,0.015516281127929688
0,NASDAQ.xlsx,48,1,20,1,0.001,0.7,197.91633813718428,141.5329311145397,0.014778208506701652,0.01381063461303711
0,NIFTY50.xlsx,48,1,20,1,0.001,0.7,205.48707329743328,139.40455718250186,0.013483770429914959,0.015419960021972656
0,NYSE.xlsx,48,1,20,1,0.001,0.7,248.52889505762496,165.73273983932438,0.0140754949726138,0.012549400329589844
0,RUSSELL2000.xlsx,48,1,20,1,0.001,0.7,36.18269871034786,26.16366424387435,0.018536117123630277,0.010707855224609375
0,SENSEX.xlsx,48,1,20,1,0.001,0.7,718.876145355192,483.6828379003372,0.013786713700426164,0.015482187271118164
0,SP500.xlsx,48,1,20,1,0.001,0.7,60.76550145595991,41.25268735428416,0.013725822065533246,0.013181686401367188
0,SSE.xlsx,48,1,20,1,0.001,0.7,42.23985587271337,30.007971351553113,0.00961953794496624,0.013071298599243164
1,DJI.xlsx,48,1,20,1,0.01,0.7,546.9064014739349,361.10185075517717,0.014376945464627798,0.012753963470458984
1,HSI.xlsx,48,1,20,1,0.01,0.7,362.86950733164286,268.41321926454543,0.01082530044262806,0.011422872543334961
1,KOSPI.xlsx,48,1,20,1,0.01,0.7,36.59014751124249,27.435636411383463,0.01279660198944166,0.012738943099975586
1,LSE.xlsx,48,1,20,1,0.01,0.7,116.37393585843635,80.41540049977438,0.013288664728218364,0.013625144958496094
1,NASDAQ.xlsx,48,1,20,1,0.01,0.7,196.21148079287786,142.44169057194404,0.014824667874449908,0.01358485221862793
1,NIFTY50.xlsx,48,1,20,1,0.01,0.7,202.75690508976982,138.43407668442507,0.013356883274362838,0.014838933944702148
1,NYSE.xlsx,48,1,20,1,0.01,0.7,246.76718905447837,164.41925562464905,0.013950901369400569,0.010505199432373047
1,RUSSELL2000.xlsx,48,1,20,1,0.01,0.7,36.04171969682636,25.99674074056633,0.018408557062413327,0.013027667999267578
1,SENSEX.xlsx,48,1,20,1,0.01,0.7,706.4747281581652,479.008184765125,0.013610749216119936,0.013538837432861328
1,SP500.xlsx,48,1,20,1,0.01,0.7,60.08878341876983,41.01183752545796,0.013632080676396279,0.011676311492919922
1,SSE.xlsx,48,1,20,1,0.01,0.7,42.12380639355948,29.511146877373573,0.009456845622856086,0.01283574104309082
2,DJI.xlsx,48,1,20,1,0.1,0.7,570.9605018252414,373.53843703835923,0.014860437271223595,0.013010978698730469
2,HSI.xlsx,48,1,20,1,0.1,0.7,363.7228435174197,269.07352716446644,0.01084328689897791,0.011214017868041992
2,KOSPI.xlsx,48,1,20,1,0.1,0.7,37.85915786330346,28.241529374036514,0.013122112379521713,0.014063119888305664
2,LSE.xlsx,48,1,20,1,0.1,0.7,116.54944193435409,79.1489654699648,0.013067343286993448,0.013628244400024414
2,NASDAQ.xlsx,48,1,20,1,0.1,0.7,209.41883120480594,154.840866653821,0.016002650033257806,0.013592004776000977
2,NIFTY50.xlsx,48,1,20,1,0.1,0.7,215.3854218969262,154.018212584061,0.014755136991094164,0.01408243179321289
2,NYSE.xlsx,48,1,20,1,0.1,0.7,249.61161833243196,165.38648222469695,0.013993508358766317,0.014092683792114258
2,RUSSELL2000.xlsx,48,1,20,1,0.1,0.7,36.98481475435321,26.19827158583476,0.018449353947841494,0.013910055160522461
2,SENSEX.xlsx,48,1,20,1,0.1,0.7,747.8488625951678,531.7805873358686,0.014992670074763915,0.014989137649536133
2,SP500.xlsx,48,1,20,1,0.1,0.7,63.24960449239577,42.89680447664423,0.014205228617333126,0.013809680938720703
2,SSE.xlsx,48,1,20,1,0.1,0.7,44.01387279558668,30.06390372272401,0.00961173049625614,0.01298213005065918
3,DJI.xlsx,48,1,20,1,1.0,0.7,792.6934924483113,514.8425510555358,0.020528863693611895,0.013094902038574219
3,HSI.xlsx,48,1,20,1,1.0,0.7,434.678232734378,333.2593418111546,0.013371872200886521,0.016208171844482422
3,KOSPI.xlsx,48,1,20,1,1.0,0.7,49.32993792335308,37.174681430919854,0.01709331831425826,0.014719247817993164
3,LSE.xlsx,48,1,20,1,1.0,0.7,136.23814093731323,91.08340038915597,0.015082258786730337,0.012734651565551758
3,NASDAQ.xlsx,48,1,20,1,1.0,0.7,293.38787157250346,228.7550403863272,0.023675844683002014,0.013491392135620117
3,NIFTY50.xlsx,48,1,20,1,1.0,0.7,320.2509747955529,227.8211945076801,0.021640895169528697,0.014782905578613281
3,NYSE.xlsx,48,1,20,1,1.0,0.7,321.59824483897853,213.17108852385095,0.018008759673144973,0.013080120086669922
3,RUSSELL2000.xlsx,48,1,20,1,1.0,0.7,48.104979574646386,34.63757823533578,0.02410453062970846,0.01227569580078125
3,SENSEX.xlsx,48,1,20,1,1.0,0.7,1112.7918714866344,785.998822158582,0.021954359514623892,0.014110803604125977
3,SP500.xlsx,48,1,20,1,1.0,0.7,88.76581291220258,61.51964038656808,0.020354809379856245,0.012073993682861328
3,SSE.xlsx,48,1,20,1,1.0,0.7,56.039569674923996,38.86362264388878,0.0123962724831999,0.012769699096679688
