Config ID,Dataset,Window,K,Hidden,Layers,Ridge,Scaling,RMSE,MAE,MAPE,Time
3,LSE.xlsx,48,1,20,1,0.01,0.7,116.36469447269336,80.39802252629842,0.01328573730798613,0.013172149658203125
3,NASDAQ.xlsx,48,1,20,1,0.01,0.7,196.42079010559823,143.13684582546819,0.014884643397955862,0.012595415115356445
3,NIFTY50.xlsx,48,1,20,1,0.01,0.7,202.90961758960404,138.8155118855259,0.013383615022950227,0.013779878616333008
3,NYSE.xlsx,48,1,20,1,0.01,0.7,246.80518469617454,164.4568944139483,0.013953606987833048,0.012421846389770508
3,RUSSELL2000.xlsx,48,1,20,1,0.01,0.7,36.057233322117085,26.00695741549903,0.01841344848184924,0.012850761413574219
3,SENSEX.xlsx,48,1,20,1,0.01,0.7,706.130705456647,478.1597477977789,0.013592683362866669,0.012433767318725586
3,SP500.xlsx,48,1,20,1,0.01,0.7,60.081308460107415,40.924255971019065,0.013608617585685292,0.013116836547851562
3,SSE.xlsx,48,1,20,1,0.01,0.7,42.125042386470604,29.51337609504211,0.009457546971909977,0.012829780578613281
4,DJI.xlsx,48,1,20,1,0.01,0.1,690.4315151019746,452.711210109457,0.018047144168951902,0.013339996337890625
4,HSI.xlsx,48,1,20,1,0.01,0.1,398.40806845215025,304.41447757839137,0.01223576855260431,0.010825634002685547
4,KOSPI.xlsx,48,1,20,1,0.01,0.1,43.71700479043253,32.903480889843735,0.015184921212288975,0.012255668640136719
4,LSE.xlsx,48,1,20,1,0.01,0.1,125.59926124029256,84.69916917898158,0.013999198935577559,0.011813879013061523
4,NASDAQ.xlsx,48,1,20,1,0.01,0.1,255.90634111726368,196.89819523905044,0.020366876290572707,0.012688159942626953
4,NIFTY50.xlsx,48,1,20,1,0.01,0.1,272.86012741176097,195.64904280058178,0.018604550795504424,0.012571096420288086
4,NYSE.xlsx,48,1,20,1,0.01,0.1,286.21076679378393,188.92652557666028,0.015961972223645177,0.012763023376464844
4,RUSSELL2000.xlsx,48,1,20,1,0.01,0.1,42.89489966087613,30.50146947349487,0.02128841034175128,0.011963367462158203
4,SENSEX.xlsx,48,1,20,1,0.01,0.1,946.905111039809,674.1840248056586,0.01885386871212239,0.009019136428833008
4,SP500.xlsx,48,1,20,1,0.01,0.1,77.16607770902989,53.199529904902136,0.017614981674294893,0.012392044067382812
4,SSE.xlsx,48,1,20,1,0.01,0.1,50.8632252021293,35.53384873959282,0.011345488300905487,0.012111902236938477
