Config ID,Dataset,Window,K,Hidden,Layers,Ridge,Scaling,RMSE,MAE,MAPE,Time
0,DJI.xlsx,48,1,20,1,0.01,0.7,546.8273676842136,361.2642540393178,0.014381481442930548,0.01578974723815918
0,HSI.xlsx,48,1,20,1,0.01,0.7,362.8573598780203,268.4399574084861,0.010826220970631758,0.01266169548034668
0,KOSPI.xlsx,48,1,20,1,0.01,0.7,36.57018993827609,27.41781337822326,0.01279030289235525,0.013747692108154297
0,LSE.xlsx,48,1,20,1,0.01,0.7,116.37478098943528,80.41754040052719,0.01328907668842428,0.012989521026611328
0,NASDAQ.xlsx,48,1,20,1,0.01,0.7,196.25768869102617,142.6633315891586,0.014843534533726324,0.013489961624145508
0,NIFTY50.xlsx,48,1,20,1,0.01,0.7,202.7291980592965,138.37955868559942,0.013352529589709419,0.014695167541503906
0,NYSE.xlsx,48,1,20,1,0.01,0.7,246.78255167443322,164.43653877619238,0.013951921298910666,0.013368606567382812
0,RUSSELL2000.xlsx,48,1,20,1,0.01,0.7,36.05308865646544,26.005920981169005,0.018412184874684007,0.012203454971313477
0,SENSEX.xlsx,48,1,20,1,0.01,0.7,706.3652335806684,478.5863496566542,0.013602045855478445,0.013378620147705078
0,SP500.xlsx,48,1,20,1,0.01,0.7,60.08972283987922,40.99441465397838,0.01362775477015816,0.013110637664794922
0,SSE.xlsx,48,1,20,1,0.01,0.7,42.12758888135129,29.52525599270583,0.009461203636334488,0.014113187789916992
1,DJI.xlsx,48,2,20,1,0.01,0.7,546.0078492635449,361.3690820581228,0.014380865920268647,0.024228811264038086
1,HSI.xlsx,48,2,20,1,0.01,0.7,364.48350214974585,269.87659821451604,0.010885753020583259,0.021790027618408203
1,KOSPI.xlsx,48,2,20,1,0.01,0.7,36.665632748228376,27.466122997954276,0.012815086874658795,0.02500605583190918
1,LSE.xlsx,48,2,20,1,0.01,0.7,116.54606860162679,80.63166020041596,0.013325129216102878,0.02103710174560547
1,NASDAQ.xlsx,48,2,20,1,0.01,0.7,195.91227430829977,143.12062249773948,0.01487653875292259,0.02541494369506836
1,NIFTY50.xlsx,48,2,20,1,0.01,0.7,202.8606772331026,138.7546599712686,0.013397472021182747,0.02515125274658203
1,NYSE.xlsx,48,2,20,1,0.01,0.7,246.8089683929472,164.60512110115212,0.01396535314751608,0.022497892379760742
1,RUSSELL2000.xlsx,48,2,20,1,0.01,0.7,36.050090327905586,26.042992367517137,0.018432723018563902,0.02184748649597168
1,SENSEX.xlsx,48,2,20,1,0.01,0.7,709.8538087842865,481.7590354411534,0.013691972110834998,0.02440166473388672
1,SP500.xlsx,48,2,20,1,0.01,0.7,59.91735780293784,40.983205509350434,0.013618737584523585,0.021783828735351562
1,SSE.xlsx,48,2,20,1,0.01,0.7,42.21405631525583,29.637480990986592,0.009498764966348118,0.018985748291015625
2,DJI.xlsx,48,3,20,1,0.01,0.7,546.2458488347958,361.2720789503112,0.014377706369950062,0.03696703910827637
2,HSI.xlsx,48,3,20,1,0.01,0.7,364.2025353320485,269.4110335893945,0.010866728346932857,0.03505229949951172
2,KOSPI.xlsx,48,3,20,1,0.01,0.7,36.6667743366832,27.462240618147757,0.01281226194078312,0.03829622268676758
2,LSE.xlsx,48,3,20,1,0.01,0.7,116.80220084776629,80.89531235614072,0.013369754131003268,0.0326688289642334
2,NASDAQ.xlsx,48,3,20,1,0.01,0.7,195.91052574527174,143.25434623563768,0.014887922333708725,0.03302121162414551
2,NIFTY50.xlsx,48,3,20,1,0.01,0.7,202.56364476955858,138.40882699060023,0.013363885597681788,0.03432774543762207
2,NYSE.xlsx,48,3,20,1,0.01,0.7,246.78595967223276,164.51805339674937,0.01395740790448171,0.03576469421386719
2,RUSSELL2000.xlsx,48,3,20,1,0.01,0.7,36.06155335389015,26.085003796374757,0.01845754140714746,0.03587174415588379
2,SENSEX.xlsx,48,3,20,1,0.01,0.7,712.4576742966244,483.5888933082462,0.013747178881867664,0.030556917190551758
2,SP500.xlsx,48,3,20,1,0.01,0.7,59.88339598839506,40.96610917468227,0.013613944373814612,0.034226417541503906
2,SSE.xlsx,48,3,20,1,0.01,0.7,42.23827333526606,29.644829958429717,0.009502622286956364,0.028778076171875
3,DJI.xlsx,48,4,20,1,0.01,0.7,546.0777511634476,361.4710549027514,0.014384672733695147,0.039519548416137695
3,HSI.xlsx,48,4,20,1,0.01,0.7,364.65346535059473,269.7861026905892,0.01088204165705867,0.03836798667907715
3,KOSPI.xlsx,48,4,20,1,0.01,0.7,36.45234101432454,27.475890012857768,0.01281788929784804,0.0360569953918457
3,LSE.xlsx,48,4,20,1,0.01,0.7,116.61178508315935,80.62071962628168,0.013324615428795462,0.04962944984436035
3,NASDAQ.xlsx,48,4,20,1,0.01,0.7,195.82933320012205,143.0792456379755,0.0148684675891147,0.03886842727661133
3,NIFTY50.xlsx,48,4,20,1,0.01,0.7,202.79892348930485,138.72146476230947,0.013394243089506796,0.03672075271606445
3,NYSE.xlsx,48,4,20,1,0.01,0.7,246.70655423981606,164.45541998459566,0.013951289411962761,0.03800249099731445
3,RUSSELL2000.xlsx,48,4,20,1,0.01,0.7,36.06303927317994,26.11101197683585,0.018472220726197145,0.04026389122009277
3,SENSEX.xlsx,48,4,20,1,0.01,0.7,712.1103383760061,484.67382786724346,0.013760913992183033,0.048805952072143555
3,SP500.xlsx,48,4,20,1,0.01,0.7,59.86489404631483,40.96738385455053,0.013609023336416986,0.04063868522644043
3,SSE.xlsx,48,4,20,1,0.01,0.7,42.344255786692806,29.735014977930163,0.009531545418824781,0.03782486915588379
