Config ID,Window,K,Hidden Size,Num Layers,Ridge Alpha,Input Scaling,RMSE,MAE,MAPE,Training Time
27,48,1,20,3,0.01,0.5,231.5244535634862,159.96037659476622,0.01348987351259748,0.0405385927720503
28,48,1,20,3,0.01,0.7,232.1442619462812,159.97837776143746,0.0135119478865729,0.04181421886790877
29,48,1,20,3,0.01,0.1,290.0561901015174,204.503048614863,0.016674806631782408,0.04373910210349338
30,48,1,20,3,0.1,0.1,481.4407236244049,332.4086874791109,0.026755919526616236,0.04113743521950457
31,48,1,20,3,0.1,0.3,295.39431907699424,208.15651449138812,0.01695946752824368,0.036813432520086065
32,48,1,20,3,0.1,0.5,255.67135500973484,179.6412817788782,0.014780507772250701,0.039597012779929365
33,48,1,20,3,0.1,0.7,241.4581255024492,168.7507365977351,0.01399677562176201,0.038280595432628246
34,48,1,20,3,0.1,0.1,481.31129985529986,332.33067323612914,0.02674769009196309,0.042000250382856846
35,48,1,20,3,1.0,0.1,804.8427458655028,582.9403824912548,0.04721647906636261,0.03892829201438206
36,48,1,20,3,1.0,0.3,494.4784332432977,341.40638152700313,0.02745259596191255,0.034000288356434163
37,48,1,20,3,1.0,0.5,384.9709821216551,267.8953624706366,0.021650957879060764,0.03846987811001862
38,48,1,20,3,1.0,0.7,332.13851798624256,233.29291935517494,0.018927694506283045,0.03355284170670937
39,48,1,20,3,1.0,0.1,804.4046664215765,582.6095558109122,0.04719707901747261,0.032828396016901136
40,48,1,20,5,0.001,0.1,233.87863328421588,162.502549543904,0.013602683425662647,0.0628257881511341
41,48,1,20,5,0.001,0.3,233.01516821808292,160.26266912956802,0.01354731813480342,0.05799783359874375
42,48,1,20,5,0.001,0.5,234.20073202108208,161.03520263176804,0.013595249974489926,0.07049341635270548
43,48,1,20,5,0.001,0.7,234.64857785478227,161.2607074317565,0.013608933389695536,0.06630750135941933
44,48,1,20,5,0.001,0.1,233.9001360195125,162.53978036479228,0.013604231586703229,0.07511516050858927
45,48,1,20,5,0.01,0.1,290.1856224065829,204.59364942760487,0.01667988279986127,0.0704086910594593
46,48,1,20,5,0.01,0.3,234.58921431789412,163.14062288177215,0.013637798981689753,0.07892238010059699
47,48,1,20,5,0.01,0.5,231.52227327811778,159.91168890620077,0.013484945102829273,0.06713659113103689
48,48,1,20,5,0.01,0.7,232.12069382807994,159.88924448261378,0.013507211568338735,0.05817471851002081
49,48,1,20,5,0.01,0.1,290.1506233624837,204.54370719338922,0.0166722531559328,0.06066855517300689
50,48,1,20,5,0.1,0.1,481.548091440475,332.4631601376491,0.026752031126807633,0.07248601046475493
51,48,1,20,5,0.1,0.3,295.3630805996326,208.16372807267916,0.0169618282321329,0.07314664667302907
52,48,1,20,5,0.1,0.5,255.55553953250663,179.54864117482987,0.014766357468722601,0.0685938488353382
53,48,1,20,5,0.1,0.7,241.47370951633226,168.8060325844507,0.014000253814725255,0.07407756285233925
54,48,1,20,5,0.1,0.1,481.54535506303586,332.48243827716425,0.026750154712887834,0.0719356536865234
55,48,1,20,5,1.0,0.1,804.7757114128325,582.8847424244279,0.047200621696984,0.06640640172091393
56,48,1,20,5,1.0,0.3,494.41133139032115,341.3868537400849,0.027460876005067556,0.058325442400845584
57,48,1,20,5,1.0,0.5,385.0369240870608,267.9067851238016,0.02165525204312641,0.060608538714322154
58,48,1,20,5,1.0,0.7,331.871932569658,233.17336366819882,0.018918731337481284,0.0646090074018998
59,48,1,20,5,1.0,0.1,804.629609537288,582.7766626059237,0.0471908182444863,0.05529906532981175
60,48,1,20,7,0.001,0.1,233.88133308428434,162.52148698847608,0.013602022110117563,0.08943588083440603
61,48,1,20,7,0.001,0.3,233.01883891607423,160.25452472270982,0.013547728994633053,0.09343450719659976
62,48,1,20,7,0.001,0.5,234.21058286085542,161.03937937848306,0.013598107274630962,0.11374818194996225
63,48,1,20,7,0.001,0.7,234.65878753055077,161.29390926800093,0.013610145227974763,0.10575808178294785
64,48,1,20,7,0.001,0.1,233.9064831648767,162.53903334981766,0.013603178643372809,0.11026122353293673
65,48,1,20,7,0.01,0.1,290.24675587395166,204.63455454932802,0.01668197315764698,0.08462834358215328
66,48,1,20,7,0.01,0.3,234.61814912654137,163.18412340311164,0.013640913608195627,0.08853630586103955
67,48,1,20,7,0.01,0.5,231.51899729811004,159.91698133713805,0.01348117574445159,0.08600033413280136
68,48,1,20,7,0.01,0.7,232.09771771430576,159.8372090030137,0.01350454950410881,0.08663082122802732
69,48,1,20,7,0.01,0.1,290.1005582221182,204.54863931389247,0.016678889675589944,0.09767885641618204
70,48,1,20,7,0.1,0.1,481.6353605293783,332.5338055005122,0.02674728673924541,0.0963505398143421
71,48,1,20,7,0.1,0.3,295.48499571848066,208.26859710446618,0.01696665388882962,0.09346968477422536
72,48,1,20,7,0.1,0.5,255.59238069264993,179.59156499484553,0.014773794556890756,0.0927082408558238
73,48,1,20,7,0.1,0.7,241.39683404254677,168.68198261076628,0.0139956498040698,0.09623271768743337
74,48,1,20,7,0.1,0.1,481.4838153437153,332.4410907236752,0.0267474145200864,0.09917514974420717
75,48,1,20,7,1.0,0.1,804.896542947681,582.9850820753456,0.0472100590130943,0.0931973890824751
76,48,1,20,7,1.0,0.3,494.51035334312604,341.4380111524049,0.02746416504348751,0.09076974608681414
77,48,1,20,7,1.0,0.5,385.07517071362327,267.96661156298336,0.021654585277751763,0.0946158495816317
78,48,1,20,7,1.0,0.7,331.9919653995648,233.236562937409,0.018917634807756392,0.09962129592895504
79,48,1,20,7,1.0,0.1,804.7328678568051,582.8462229758569,0.04720503165973922,0.09347291426225138
80,48,1,50,1,0.001,0.1,233.9172279583294,162.54321975734658,0.013604281728958455,0.020546371286565543
81,48,1,50,1,0.001,0.3,233.01445316598594,160.25087266441815,0.013547230314049608,0.01683048768477001
82,48,1,50,1,0.001,0.5,234.21390083187728,161.02585581834975,0.013602105453180573,0.015784935517744538
83,48,1,50,1,0.001,0.7,234.64994376340962,161.27687710001385,0.013613702953583192,0.017013831572099118
84,48,1,50,1,0.001,0.1,233.89202205998436,162.52229339116283,0.013603012535443519,0.02296152981844811
85,48,1,50,1,0.01,0.1,290.13600487326215,204.5553949403161,0.01667562942249159,0.017244837500832253
86,48,1,50,1,0.01,0.3,234.6070787771556,163.16393222911913,0.01363900498847949,0.01626482876864342
87,48,1,50,1,0.01,0.5,231.51124959785002,159.90713953058264,0.013485440295207518,0.019207369197498617
88,48,1,50,1,0.01,0.7,232.1007733166505,159.83190042614876,0.013503893705350855,0.018924799832430707
89,48,1,50,1,0.01,0.1,290.2679756876035,204.64282765164418,0.016681082476163147,0.0167445919730446
90,48,1,50,1,0.1,0.1,481.3482291905542,332.31650094639855,0.02674678423551473,0.021965915506536274
91,48,1,50,1,0.1,0.3,295.4375162788565,208.19428364916766,0.016962410121582592,0.020507335662841766
92,48,1,50,1,0.1,0.5,255.64096278135287,179.62778826792518,0.014778202481982562,0.02050928636030713
93,48,1,50,1,0.1,0.7,241.3765195390317,168.6289155789585,0.013989993311113846,0.020914402875033235
94,48,1,50,1,0.1,0.1,481.57900364094615,332.4828282954016,0.02675666325236161,0.018910147927024116
95,48,1,50,1,1.0,0.1,804.6519218104455,582.8075911534174,0.04719833707535919,0.017098383470015036
96,48,1,50,1,1.0,0.3,494.3425725988172,341.3334628354821,0.02746067277753823,0.01725701852278272
97,48,1,50,1,1.0,0.5,385.1324068968081,267.99197726692296,0.021649545727613927,0.018357363614168974
98,48,1,50,1,1.0,0.7,331.96138794147333,233.1865513802175,0.01890698484463549,0.020626805045387917
99,48,1,50,1,1.0,0.1,804.8329752772156,582.9180415995178,0.047213835250132404,0.019203554500233002
100,48,1,50,3,0.001,0.1,233.884853054624,162.52448065128803,0.013603065755701145,0.069116245616566
101,48,1,50,3,0.001,0.3,233.00719015373886,160.22858889226026,0.013547326033551637,0.07412780414928086
102,48,1,50,3,0.001,0.5,234.20182010072395,161.0141204994733,0.01359999930994562,0.0799496390602805
103,48,1,50,3,0.001,0.7,234.67320562690355,161.29118396959188,0.013615594548360999,0.07324242591857905
104,48,1,50,3,0.001,0.1,233.90228746719228,162.53928579996713,0.013603600702926755,0.07380498539317734
105,48,1,50,3,0.01,0.1,289.9621464369644,204.42449876895805,0.0166698921133327,0.07359433174133297
106,48,1,50,3,0.01,0.3,234.60748614244403,163.17037966515275,0.0136391590901408,0.07856399362737478
107,48,1,50,3,0.01,0.5,231.48539413324244,159.86829056966386,0.013481522786420001,0.07737142389470876
108,48,1,50,3,0.01,0.7,232.11094836014615,159.84763720390424,0.013506639481392836,0.07424231009049843
109,48,1,50,3,0.01,0.1,290.0065948286917,204.45668837138737,0.016672315589242273,0.07381820678710933
110,48,1,50,3,0.1,0.1,481.5088891722902,332.4468705580552,0.026747837311479925,0.07345717603510073
111,48,1,50,3,0.1,0.3,295.42830058665464,208.18717084633138,0.016957830679946592,0.0778757442127574
112,48,1,50,3,0.1,0.5,255.56934363574499,179.58132581774132,0.014772697988069463,0.07481956481933588
113,48,1,50,3,0.1,0.7,241.35686724439682,168.57375046959976,0.013987126066527182,0.07703596895391285
114,48,1,50,3,0.1,0.1,481.41074227371024,332.38523409686735,0.02673866307359222,0.07574688304554328
115,48,1,50,3,1.0,0.1,804.6870242636052,582.8152523776048,0.04720364267658808,0.07373025200583715
116,48,1,50,3,1.0,0.3,493.995141473758,341.08958798184966,0.027443263157682894,0.07101522792469367
117,48,1,50,3,1.0,0.5,385.04459748404753,267.94896970678417,0.021650259523132237,0.07372156056490807
118,48,1,50,3,1.0,0.7,331.8800749784617,233.12571989914142,0.0189047449347906,0.07749284397472028
119,48,1,50,3,1.0,0.1,804.5139247044295,582.703226076345,0.04720173251253246,0.08008499578996134
120,48,1,50,5,0.001,0.1,233.89625915406535,162.5313660017782,0.013602931487053728,0.13284648548473008
121,48,1,50,5,0.001,0.3,233.01248947948886,160.24183536582558,0.013546932875018456,0.13551772724498398
122,48,1,50,5,0.001,0.5,234.18451790599195,160.9845247784861,0.013598124092540674,0.1297367702830921
123,48,1,50,5,0.001,0.7,234.6607327438833,161.27726825348034,0.01361284635875721,0.13605328039689493
124,48,1,50,5,0.001,0.1,233.9000214048297,162.53450488950313,0.013603484059945182,0.126839897849343
125,48,1,50,5,0.01,0.1,290.1678258195909,204.5730498809323,0.01667564930884139,0.13699152252890842
126,48,1,50,5,0.01,0.3,234.6044347109562,163.16451251691686,0.013638438131042928,0.12782918323170053
127,48,1,50,5,0.01,0.5,231.51199154508578,159.92138004676224,0.013484258409806209,0.12919909303838553
128,48,1,50,5,0.01,0.7,232.11962540761414,159.87675891153296,0.013506781177323963,0.12261379848827011
129,48,1,50,5,0.01,0.1,290.111542319502,204.52722412222644,0.016671951977555118,0.12109015204689713
130,48,1,50,5,0.1,0.1,481.2448766061764,332.27451355325445,0.02674080915435967,0.1239632259715687
131,48,1,50,5,0.1,0.3,295.3907576435815,208.16760183167324,0.016958900270158946,0.13130857727744358
132,48,1,50,5,0.1,0.5,255.54322668111124,179.58213651261477,0.014772591581532409,0.122787670655684
133,48,1,50,5,0.1,0.7,241.330760466199,168.56791304442424,0.013987944063948717,0.12523265318437052
134,48,1,50,5,0.1,0.1,481.3983809373448,332.3739053483683,0.026739349466419152,0.12921333312988278
135,48,1,50,5,1.0,0.1,804.4119194766744,582.6239795959458,0.04719072273551246,0.1381877335635098
136,48,1,50,5,1.0,0.3,494.01020435553727,341.0885062356197,0.02744373379091277,0.12927447665821415
137,48,1,50,5,1.0,0.5,385.0094529430826,267.90143973170535,0.02164637154645399,0.1539368629455566
138,48,1,50,5,1.0,0.7,331.79744897851504,233.06381497632898,0.018903298210020736,0.14047878438776185
139,48,1,50,5,1.0,0.1,804.5260346063915,582.7006476787311,0.04719462286392135,0.13308943401683457
140,48,1,50,7,0.001,0.1,233.89717461670733,162.5338500894736,0.013603203362695536,0.20219274000688028
141,48,1,50,7,0.001,0.3,233.00097862586134,160.24075456772795,0.013546403933790245,0.1817101565274325
142,48,1,50,7,0.001,0.5,234.18679396075007,160.99179190330554,0.013598609686423556,0.1780086213892156
143,48,1,50,7,0.001,0.7,234.67707988431536,161.28395727102767,0.013614205272215529,0.19239089705727314
144,48,1,50,7,0.001,0.1,233.88890310471942,162.52260220723173,0.013602826131593665,0.16205074570395728
145,48,1,50,7,0.01,0.1,290.0867670503637,204.51683602844932,0.016673920656670827,0.1660028370943936
146,48,1,50,7,0.01,0.3,234.58837201086706,163.14796698528764,0.01363817323810531,0.18152624910528006
147,48,1,50,7,0.01,0.5,231.5075042816132,159.89883379666614,0.013484600750923299,0.16476570476185187
148,48,1,50,7,0.01,0.7,232.1234532352489,159.88691636588274,0.013508256529099127,0.14706453410061918
149,48,1,50,7,0.01,0.1,289.9819215573499,204.44285327754906,0.01667228317291039,0.1657531694932417
150,48,1,50,7,0.1,0.1,481.45481530132275,332.42622596813254,0.02674506218566898,0.15838720581748264
151,48,1,50,7,0.1,0.3,295.32591854026566,208.12697540754746,0.016955450068252744,0.17697624726728955
152,48,1,50,7,0.1,0.5,255.46918699513196,179.51065083165602,0.014770721242910272,0.15420824831182303
153,48,1,50,7,0.1,0.7,241.34805442243842,168.60859560297203,0.013988424423350982,0.145132151517001
154,48,1,50,7,0.1,0.1,481.0988654653658,332.18306982997944,0.0267299488714005,0.15485375577753235
155,48,1,50,7,1.0,0.1,804.4950408244414,582.6817120857845,0.047192880412219314,0.15316607735373752
156,48,1,50,7,1.0,0.3,494.3070862595849,341.28838167816735,0.02745321602223407,0.14366537874395194
157,48,1,50,7,1.0,0.5,384.98842995177716,267.90597146334665,0.021650685774111635,0.1509341326626864
158,48,1,50,7,1.0,0.7,331.8780222020641,233.12318205896563,0.018910638874285544,0.1649665615775368
159,48,1,50,7,1.0,0.1,804.5270369111857,582.6987579617629,0.04719503881292204,0.15335973826321683
160,48,1,100,1,0.001,0.1,233.89191905917585,162.52550377598698,0.013603083698821435,0.03616356849670405
161,48,1,100,1,0.001,0.3,233.03707379547492,160.26212869809535,0.013548130949710963,0.03797286207025697
162,48,1,100,1,0.001,0.5,234.18897865355146,160.97972502312996,0.013600139974359519,0.03557536818764422
163,48,1,100,1,0.001,0.7,234.63622055460644,161.27307998014126,0.013618160623080973,0.03568547422235658
164,48,1,100,1,0.001,0.1,233.88746967040342,162.5269368595876,0.013603014291210363,0.034962567416104366
165,48,1,100,1,0.01,0.1,290.05733640129955,204.495176742277,0.01667433639214091,0.04000126231800422
166,48,1,100,1,0.01,0.3,234.5929080720531,163.13478003298064,0.013638405470366093,0.03632833740927951
167,48,1,100,1,0.01,0.5,231.51035824796537,159.90058315050385,0.013482593384942565,0.03671737150712442
168,48,1,100,1,0.01,0.7,232.11478788300983,159.87666213450507,0.013507772458000455,0.03613929315046826
169,48,1,100,1,0.01,0.1,290.20084574703174,204.588951807622,0.01667722029130793,0.03949776562777428
170,48,1,100,1,0.1,0.1,481.5335098690157,332.4688756861417,0.02674960907101618,0.03818466446616428
171,48,1,100,1,0.1,0.3,295.391048241851,208.16596840689627,0.016957505660050245,0.03566161069003015
172,48,1,100,1,0.1,0.5,255.51954888846458,179.53478931257396,0.014772917792023027,0.03637981414794916
173,48,1,100,1,0.1,0.7,241.3440803582482,168.5775119649569,0.013989599220659637,0.03644884716380722
174,48,1,100,1,0.1,0.1,481.32416442266407,332.3403838961039,0.026743466737740317,0.03542139313437717
175,48,1,100,1,1.0,0.1,804.5060286099135,582.6849416211727,0.047202521763225855,0.0352620428258722
176,48,1,100,1,1.0,0.3,494.4601297350597,341.39594320557467,0.02745398989870099,0.03644711321050465
177,48,1,100,1,1.0,0.5,385.09219072995324,267.95084937172805,0.02165229393805531,0.03426506302573458
178,48,1,100,1,1.0,0.7,331.89394005351227,233.10452297486435,0.018910332108683127,0.03639702363447705
179,48,1,100,1,1.0,0.1,804.4444594325801,582.6403159841723,0.04719665417194223,0.03718508373607285
180,48,1,100,3,0.001,0.1,233.88479915888635,162.52211754570578,0.013602924086121381,0.14234003153714261
181,48,1,100,3,0.001,0.3,233.00207344517295,160.24110933118862,0.013546762049513283,0.1613386977802623
182,48,1,100,3,0.001,0.5,234.21192808422055,161.03004101885847,0.013603125120601882,0.13748780163851648
183,48,1,100,3,0.001,0.7,234.66131113455106,161.27245001776492,0.013615625908783036,0.14194638078862967
184,48,1,100,3,0.001,0.1,233.87522451279,162.52072881478514,0.013603018115264709,0.1390603889118541
185,48,1,100,3,0.01,0.1,290.03413504918433,204.478378444415,0.01667055507401719,0.14231430400501593
186,48,1,100,3,0.01,0.3,234.57966362273066,163.1302052519082,0.013637709676551374,0.14108900590376416
187,48,1,100,3,0.01,0.5,231.51315224621993,159.90610652087094,0.013484151471188545,0.14503023841164328
188,48,1,100,3,0.01,0.7,232.09531832226412,159.87033742478027,0.01350787877132751,0.14342232183976605
189,48,1,100,3,0.01,0.1,290.0899514200172,204.51503047199174,0.01667054987689429,0.14609592611139466
190,48,1,100,3,0.1,0.1,481.31311803551944,332.3211017486112,0.02673537419534768,0.14427458156238898
191,48,1,100,3,0.1,0.3,295.4384983188873,208.20160242305084,0.01695783939586349,0.14045682820406824
192,48,1,100,3,0.1,0.5,255.54970977277625,179.56230034045203,0.01477168066406349,0.13747754963961512
193,48,1,100,3,0.1,0.7,241.3439393256793,168.57175179147873,0.013986827101835082,0.15032844109968702
194,48,1,100,3,0.1,0.1,481.1897870195982,332.2448874661751,0.026737927626139156,0.1420849670063365
195,48,1,100,3,1.0,0.1,804.5907122900334,582.7537395273107,0.04720135254349953,0.13788895173506302
196,48,1,100,3,1.0,0.3,494.16090410767265,341.2028857169753,0.02744554914876699,0.13592902096835047
197,48,1,100,3,1.0,0.5,384.9322672996574,267.84066106115006,0.02164445200342558,0.13576516238125882
198,48,1,100,3,1.0,0.7,331.77612367409296,233.04328202967375,0.018900295339809726,0.1353798779574307
199,48,1,100,3,1.0,0.1,804.3604691297359,582.5849644645285,0.04719051941768377,0.13960749452764334
200,48,1,100,5,0.001,0.1,233.87451088593934,162.51270906300502,0.013602523334336673,0.23905509168451478
201,48,1,100,5,0.001,0.3,233.0085603370627,160.23436766468942,0.013546654124087619,0.23980845104564316
202,48,1,100,5,0.001,0.5,234.1973495668384,161.00921425963068,0.013601122750708617,0.24339909987016153
203,48,1,100,5,0.001,0.7,234.6416526064221,161.25829371994425,0.01361555802407078,0.24974120746959336
204,48,1,100,5,0.001,0.1,233.8717837895254,162.51296307202927,0.01360234711688063,0.27710795402526855
205,48,1,100,5,0.01,0.1,290.04254814887776,204.47853825692394,0.016670598067305926,0.2660125602375377
206,48,1,100,5,0.01,0.3,234.58426293784294,163.1359502966247,0.013638070926920653,0.29169149832292035
207,48,1,100,5,0.01,0.5,231.5049236365558,159.8949463185056,0.013483674676880254,0.2905235290527343
208,48,1,100,5,0.01,0.7,232.1068436438315,159.86727443258954,0.013507332932972545,0.26033980196172535
209,48,1,100,5,0.01,0.1,290.0173106112629,204.46411185771692,0.016668122464843782,0.24074556610800998
210,48,1,100,5,0.1,0.1,481.3025784335668,332.30968429211464,0.026735514067181564,0.23661721836436875
211,48,1,100,5,0.1,0.3,295.3588985442051,208.15541485937328,0.016955100777070634,0.25730345465920185
212,48,1,100,5,0.1,0.5,255.53923988334807,179.55667078509552,0.014771187368127573,0.23693143237720832
213,48,1,100,5,0.1,0.7,241.31881383727404,168.5514208535921,0.013988062448322043,0.2382418025623668
214,48,1,100,5,0.1,0.1,481.29424302376,332.312102930241,0.026735168405663035,0.2379472038962624
215,48,1,100,5,1.0,0.1,804.4443561434083,582.6407054595394,0.04718646709544956,0.2384180372411554
216,48,1,100,5,1.0,0.3,494.1686333881673,341.2060331121986,0.02744754492575079,0.24073524908585978
217,48,1,100,5,1.0,0.5,384.91321436578545,267.8232213714713,0.021644766729083536,0.23684258894486857
218,48,1,100,5,1.0,0.7,331.82078791481666,233.07772483807491,0.018902518653868983,0.23641462759538126
219,48,1,100,5,1.0,0.1,804.4124000360349,582.6144069144476,0.04718885378648849,0.24611553278836332
220,48,1,100,7,0.001,0.1,233.88561189361374,162.5239772341707,0.013602660846883208,0.35850659283724695
221,48,1,100,7,0.001,0.3,233.01775203957905,160.24717057199953,0.013547791250216091,0.3417789069089023
222,48,1,100,7,0.001,0.5,234.2033816080632,161.00269884070656,0.013600741475114773,0.34311500462618744
223,48,1,100,7,0.001,0.7,234.64443429304703,161.263041334681,0.013616230027733428,0.34223745085976337
224,48,1,100,7,0.001,0.1,233.87490451633965,162.51606808650402,0.013602636461134172,0.33814720673994586
225,48,1,100,7,0.01,0.1,290.09672133578147,204.5196582877578,0.01667200597049501,0.3441020141948353
226,48,1,100,7,0.01,0.3,234.58135416595007,163.13186662659166,0.01363794006932429,0.3705186193639582
227,48,1,100,7,0.01,0.5,231.50079257639837,159.88092590717145,0.013483373296601164,0.3567914746024392
228,48,1,100,7,0.01,0.7,232.0991691637848,159.8530566486383,0.013507189120523845,0.405743425542658
229,48,1,100,7,0.01,0.1,290.08795816547394,204.5130439802546,0.016673104592838554,0.35737371444702143
