Config ID,Dataset,Window,K,Hidden,Layers,Ridge,Scaling,RMSE,MAE,MAPE,Time
0,DJI.xlsx,48,1,20,1,0.001,0.1,551.3429606948174,360.36747986202437,0.014341606975051834,0.01652693748474121
0,HSI.xlsx,48,1,20,1,0.001,0.1,360.9618996996946,266.65010165816483,0.010751383831273312,0.01387166976928711
0,KOSPI.xlsx,48,1,20,1,0.001,0.1,37.02324219229635,27.673759250985455,0.012882310833758553,0.021534204483032227
0,LSE.xlsx,48,1,20,1,0.001,0.1,116.03155705054841,79.12182786516563,0.013065223082578997,0.013303756713867188
0,NASDAQ.xlsx,48,1,20,1,0.001,0.1,200.7202691080041,148.0795976016057,0.015339509415441398,0.013321399688720703
0,NIFTY50.xlsx,48,1,20,1,0.001,0.1,205.95018063457326,145.0923851480909,0.013945466146093722,0.012830734252929688
0,NYSE.xlsx,48,1,20,1,0.001,0.1,245.8082884512135,163.15864208908704,0.01382555568134893,0.013894319534301758
0,RUSSELL2000.xlsx,48,1,20,1,0.001,0.1,36.23247131040948,25.82525077919103,0.01823943775717051,0.014129877090454102
0,SENSEX.xlsx,48,1,20,1,0.001,0.1,715.2479891996917,501.40233766602853,0.01418047895152192,0.01479029655456543
0,SP500.xlsx,48,1,20,1,0.001,0.1,60.90195724565798,41.403314885386656,0.01373771267907816,0.013438224792480469
0,SSE.xlsx,48,1,20,1,0.001,0.1,42.78352360330953,29.145889095569864,0.009322941419023368,0.014118194580078125
1,DJI.xlsx,48,1,20,1,0.001,0.3,549.4136958290833,363.56577388795165,0.014473907153804892,0.009069681167602539
1,HSI.xlsx,48,1,20,1,0.001,0.3,363.66893408410186,269.0847150149607,0.010852125887918757,0.01127767562866211
1,KOSPI.xlsx,48,1,20,1,0.001,0.3,36.56240960939655,27.420203814879347,0.01279456831865058,0.01352071762084961
1,LSE.xlsx,48,1,20,1,0.001,0.3,116.49795194169147,80.6753597243478,0.013332777468849947,0.012993812561035156
1,NASDAQ.xlsx,48,1,20,1,0.001,0.3,196.94280539743022,142.96781656651692,0.014882371178224574,0.014064550399780273
1,NIFTY50.xlsx,48,1,20,1,0.001,0.3,203.51854341945307,138.29028405288398,0.013366816601931187,0.014404058456420898
1,NYSE.xlsx,48,1,20,1,0.001,0.3,247.55993456345857,165.04254803549713,0.014009250105369447,0.013343572616577148
